skills_match,experience_gap,education_match,ats_final_score
0.14070456001948428,0.18262945722269924,1,41.58
0.39279729768693794,-0.7609118083327023,1,43.23
0.4498095607205338,-1.260916908370955,1,47.36
0.34421412859650635,3.274164815985485,1,70.3
0.8458637582367364,-1.5602877627755436,1,62.33
0.4210779940242304,1.4705386199499748,0,47.18
0.3528410587186427,-1.1183276701184166,1,38.05
0.5884264748424236,-0.9206135251487262,0,37.63
0.2268318024772864,2.060499387939134,1,58.28
0.8219772826786357,-0.7600736925787073,1,68.24
0.16709557931179375,-0.8095907588405864,1,41.6
0.9881982429404655,2.2656093943496143,0,81.42
0.7950202923669917,3.1947945864432463,0,76.34
0.2788441133807552,1.2893796065684666,1,50.73
0.10496990541124217,-1.3095395512478984,1,28.95
0.8339152856093507,-1.021216998595159,1,66.04
0.7361716094628554,0.15983052748007498,1,67.04
0.7561064512368886,0.6418601238513151,0,61.04
0.7941433120173511,-1.9757318202795437,0,48.28
0.16664018656068133,1.4460758791597277,1,50.46
0.4226191556898453,0.17102665927919805,1,52.14
0.20428215357261675,-3.431416637276259,0,11.21
0.8767930832880342,-1.8578529649214608,1,59.76
0.6609683141448022,-1.0082573473033274,1,63.64
0.39780822236738433,-0.14571537768211015,0,32.65
0.1572025152574213,3.778557591007992,1,54.5
0.379884089544096,0.47634261227925656,1,54.62
0.3926649898240724,-1.6815437797972501,1,42.94
0.7566455605042577,0.44126160861432645,1,72.69
0.6738017242196918,-0.7041754949077619,0,43.75
0.8984914683186939,0.6495164790670835,1,84.61
0.5249934326457544,1.1611353740712296,1,60.47
0.20763482134447153,2.418461294447876,1,52.54
0.7419203085006955,-0.04857299134005169,1,68.99
0.7847065437552077,3.2779210551996663,1,85.44
0.6051494778125466,1.8160453250723825,1,77.02
0.7938704619591049,-1.4148790896243757,0,45.41
0.5444160367279517,4.419711331496928,1,81.89
0.5704595464437947,0.6539890265401953,1,67.94
0.4847869165226947,-1.6702490079444703,1,50.7
0.12287721406968567,3.3058261024608435,1,61.81
0.19710228429397403,4.155555170396889,1,60.1
0.12828626711806082,-0.06605052743912113,1,35.49
0.6727693701374023,-1.0073005207511927,1,59.95
0.382920382968694,-0.34474991490732393,1,47.93
0.5577136220482325,1.4294634550353995,1,66.6
0.9168098265334838,2.555713310061028,1,93.7
0.32436300623398745,1.140974661727147,0,39.44
0.4693446307320668,0.20344641694353957,1,54.9
0.7799960246887438,2.996023540608855,1,88.24
0.3059183489424602,-0.6256729461030444,1,45.79
0.1692819188459137,2.061838676733814,0,40.86
0.3607763076223912,-0.5761255967025573,1,42.37
0.24509915852860398,0.8620459160217863,0,33.87
0.9367278871083158,-0.22712512958090297,1,77.59
0.8273083416079753,-0.11170436530562172,0,54.67
0.6700633808593811,-0.7547730349244198,1,61.24
0.884314531168946,2.689708062361389,0,77.85
0.823304869209203,-1.4658520762170701,0,51.67
0.2679130529974323,-1.4804645050974168,1,37.49
0.90330309864098,4.241987131690219,0,77.52
0.5854080177240857,1.9556951293086628,1,79.21
0.8266961396476563,-4.770227397386073,1,58.82
0.9064821699311439,-1.1305174784208072,1,72.89
0.38620312747467755,-3.6239786751241083,0,22.32
0.19904673207490908,-1.9013813868305103,1,32.09
0.30514164628774754,-6.2770293324680795,1,34.12
0.48439700976363065,-0.27397915538788475,1,55.29
0.8362132893302437,-2.283883638322623,1,60.99
0.8746575249307091,0.11981051359287677,0,63.84
0.10625691747807164,-3.2502425177650496,1,25.04
0.5596725723198092,0.16582370634407986,1,65.99
0.4756699028339011,-0.8298325562406546,1,53.22
0.29989702942365726,3.0039059303771913,1,66.54
0.20787883060031453,2.82271372349125,1,61.45
0.40385365426326514,1.570691206020566,1,64.81
0.9486187335212672,-0.6532275613224252,1,80.02
0.3908826388186797,3.9707607905205866,1,68.83
0.5669115595690295,-3.1060705556796413,1,47.3
0.7327170630056601,-2.8071172591273252,1,53.79
0.42726664214136456,-0.1675661997781293,1,54.84
0.9746038744488646,4.508076217842238,1,100.0
0.9662025654479001,-0.4046778137401751,0,65.69
0.3266040662428278,-0.36649048641856385,1,49.44
0.547523655303147,-2.8838207122236184,1,41.89
0.37079047883509275,1.8918591705407568,1,66.57
0.35635644493972085,1.9063525086587076,0,48.53
0.13319825261907953,1.5781504027998199,1,48.74
0.6486079005819072,-1.2584413456947248,1,60.89
0.5524111209059753,-1.4134135367460114,1,59.64
0.14633087612499043,-2.586244500809941,1,21.22
0.35078181781295026,0.16774500352186728,0,33.61
0.9174392973699883,-2.1608146585570034,1,73.82
0.3156057016002752,-2.3548330104985773,1,35.82
0.2304053848821008,-0.8473814338213519,1,39.65
0.5405074842498068,-0.9783123503684323,1,53.47
0.9870854086995406,-1.0759570576439101,0,64.2
0.3178497443603504,0.9328891936805226,1,61.67
0.7049219926652907,0.15809560430055844,0,51.67
0.7854576537958459,-0.5763120610222353,1,68.12
0.3138737895931597,0.3660258566229641,1,49.28
0.7553947137506736,-1.9830540822092644,1,60.9
0.43100481944732794,0.2105572478193559,1,58.95
0.6690752475342215,0.30120498568926757,1,72.57
0.6701767396848052,-3.0060937187149612,1,50.81
0.5821972156672827,1.991387508740724,1,80.78
0.18126079304896747,-1.762867410453991,1,29.56
0.8517722460303142,0.18061959841286993,0,58.64
0.3887020584745623,2.3288234810705406,1,69.93
0.2678666593598688,1.8513535154277387,1,57.06
0.13669762739928754,0.06866677713767096,1,35.61
0.6318036488694176,-0.7249980057641371,1,58.91
0.7098079256580542,1.8950238171511344,1,79.81
0.11492904603507054,1.3493899556172397,1,44.18
0.5608837524693528,-1.23673004008826,0,35.29
0.30384619767814414,-1.5897872940033808,1,37.8
0.6806555113685049,-4.144710363391996,0,30.84
0.2569297861044923,0.3080636833671748,0,34.05
0.7218439642922193,-0.16539549003679738,0,46.8
0.44806181167048365,2.2723827492850845,1,68.43
0.9430569898630611,0.7181101869607334,1,85.4
0.22376884973139394,2.668458388345381,1,58.98
0.4069597159452327,-1.3947284558323416,1,47.99
0.20212616911653017,2.276300661935237,1,51.77
0.9322242564507065,-1.0578327582093103,0,55.84
0.889605418042883,1.5551921235845443,0,70.06
0.33214746494364006,-2.917516785061387,1,34.23
0.6939856414307611,0.47027059873237703,1,70.6
0.8354999801810943,-3.96937588289182,0,48.21
0.5996807304395161,-0.5342749718835094,1,56.95
0.5766855205204059,0.8807079877558271,1,62.29
0.3176670618104065,-1.0419371024621915,1,47.67
0.1837924910253093,-2.1008752575119347,0,10.14
0.907494182157994,1.6922369385918674,1,89.8
0.9103762514469974,-0.2069255796938469,1,73.88
0.6697913115459412,-0.9791412940613432,1,54.07
0.4051268119438306,0.08379184230855297,1,52.12
0.41428861715139487,5.273338283891177,0,58.41
0.7533601109832154,2.3070056995630877,1,79.96
0.9073992339573194,2.3251473363756805,1,93.16
0.8983777818386056,0.871092637984728,1,84.79
0.8018879912718615,0.33297054515429414,1,70.72
0.677828481538859,-4.7921645766608325,1,48.21
0.17572596849554395,-1.3579606929262642,0,23.1
0.2454658426851524,-0.961148826404949,0,26.12
0.9086987696743714,-3.749784128095066,1,59.65
0.6457861536936309,-2.3148315804308672,0,37.53
0.10827734645496669,-3.961672941845268,0,3.36
0.1913243885794289,-0.07664767139474499,1,44.96
0.6971515921972502,1.6375319416976322,1,80.25
0.10455542546159682,2.2135490372486575,0,36.0
0.2447272462757488,0.8295689241584823,1,50.27
0.5938604104299275,-1.926792682397138,0,32.96
0.7227056779234239,-3.864130317039919,0,32.08
0.6867651335523405,-3.513737398803004,1,48.21
0.3018423785145038,-2.537965154508997,0,17.53
0.7409612992127823,-1.7777193960713493,1,62.37
0.3135241787471201,-0.31949699598317327,1,49.08
0.39285972834334093,-2.0283284362539367,1,40.87
0.7718422646062217,0.677951787336523,0,63.62
0.6846696091424932,-0.46454700559894563,1,61.19
0.8643010694447602,0.0210914234820512,0,64.07
0.691851603070309,2.2805011053424096,0,63.02
0.6114777430019245,-2.36046346840074,1,53.02
0.18430729104528323,0.8374091565847367,1,46.56
0.4309442227534902,-0.027946456952146616,0,32.89
0.3386821309135529,-0.6669725619393905,0,32.73
0.3195906790411752,1.7705126417319206,1,61.24
0.975709499277201,1.7580283091140148,1,90.17
0.4537879522000844,-1.8929815919768562,1,43.03
0.902841899659402,-0.3643211677158482,1,75.04
0.6680247633975366,0.5624233651681307,1,63.41
0.8153301731874836,-0.546013496045169,0,47.99
0.5523733837946729,1.1700426645755966,1,70.85
0.6192134961637232,0.5623840358205509,0,49.27
0.5432659244369775,3.665122480712025,0,67.73
0.27571868901824004,-3.060558271859575,1,32.9
0.7502069037353548,-0.24487197949479494,1,73.28
0.35269512619677024,-1.8170050230243822,0,22.58
0.12188436978830847,1.2082149108780882,1,40.82
0.680925066316451,-3.234343780091089,1,45.79
0.25939961146634405,0.6926254204497732,0,33.17
0.9464127259176228,-1.2600968626966822,0,50.35
0.9585357193023286,-1.4683237322420282,0,55.44
0.9233779511984037,-2.8929964070813745,1,61.19
0.43314283022989997,-0.9301518924020121,1,44.85
0.11391095487598069,2.1690010605818513,1,47.73
0.9354867063289528,-0.05037736705895894,1,78.32
0.4853657334855829,1.255360835748949,0,50.16
0.9699893371393026,3.32928364393255,0,80.83
0.9672579793803275,0.5275111696451515,0,69.82
0.8677085099206241,-1.1175991441246813,0,54.78
0.36500400286262713,0.9345044303655796,0,41.34
0.4465879557417327,-1.0885922926285838,1,46.52
0.8660230043651712,-1.0088453665943389,0,50.92
0.38522980464064993,-3.0397855992379696,1,39.35
0.2525434720174833,1.8525149821687845,1,57.82
0.6011211362125152,-0.7720051512988786,1,61.07
0.9425392967447028,0.3641964916317241,0,66.5
0.7264268170074757,-2.071923857213279,1,56.24
0.6130550530804285,0.8718952594309447,1,69.71
0.1874588443936917,-1.5238824762701675,0,12.48
0.6535065040292528,-0.2834174434036485,1,60.18
0.9910484650938369,1.7556520624782517,1,89.9
0.22607561371287163,1.5815186244650585,1,51.67
0.5664966871273631,-0.04406014503388093,1,57.93
0.8896357647351599,-3.5362620654134367,1,60.48
0.766691755978784,5.985621140121283,1,88.58
0.7273141668957411,3.491717940546272,1,90.54
0.7322356755883983,1.445349649776597,1,84.96
0.42354203609777963,-1.5064075631819416,1,41.1
0.3642326598380441,-0.22718432340392936,0,34.83
0.8284250399306623,-1.0868408595530339,1,68.02
0.8291020552112627,2.5277118781927768,1,88.66
0.8803650867220933,0.5250057817036676,0,61.33
0.9219164973008241,-1.5683277167196656,1,66.7
0.560208158974844,-0.941510198249564,1,55.74
0.5513646652184797,2.2423762851398092,1,70.31
0.8184656610700977,3.2001956936409566,0,76.4
0.6849675376999886,3.056663126972491,0,68.51
0.731770189531933,1.514064130107955,1,78.35
0.816213402492491,-0.5052497376052736,1,67.5
0.9010048076358097,-6.483027650658241,1,60.52
0.4041956411663823,0.5943200476164432,1,53.53
0.43802465737594964,-0.003657517688200787,0,39.86
0.1845837458567821,0.27996419264270744,0,32.38
0.6204521268965566,0.10779469406641276,1,64.93
0.13234804641706788,-2.652524323898314,0,9.61
0.5190382163192142,1.1148171137023712,1,67.41
0.588380171236819,1.2644326280637006,0,50.08
0.357887126915456,1.3646775641193183,1,63.51
0.6317499345121097,1.8931540071467732,1,71.96
0.1274502249451445,1.2081032898432464,1,48.56
0.13361336987429298,-0.8200588230778216,1,36.64
0.8403405045936925,-0.14167369583218045,1,70.98
0.42417157727013666,0.18224973450675375,1,57.8
0.2143544613866963,0.21539889821323696,1,45.97
0.5700189340493239,1.9964353119434595,1,78.32
0.7929941977887498,1.2873375060449816,1,80.24
0.29423892474715885,4.1546868791399065,1,64.39
0.6606014282371002,4.412937959769344,1,81.49
0.1768127184943912,0.15929916522784998,1,37.04
0.14651354905174693,-7.673311096918739,1,21.37
0.5782191684113333,2.473664932254533,1,75.01
0.5865716094490959,-1.0807526779741088,1,56.31
0.6736869113483859,-1.6029678436620136,0,37.56
0.7534822003503954,-0.7968905499787337,1,64.81
0.9782668715162811,-0.8932860936292129,1,77.93
0.5646703134710758,1.2245396202107852,1,69.9
0.39066082564712135,-3.118871558252451,1,28.95
0.8156675752918333,-2.155441491583203,1,62.83
0.3437490261358668,0.6863171083948332,0,37.95
0.4950742786350725,1.2458880608266163,1,63.97
0.17061074320803937,1.283083289872024,1,41.42
0.12281566907391177,-1.574072557866598,0,18.94
0.9663835732101326,-1.95653129853248,0,54.94
0.8523821084609853,-1.0132696675758386,1,64.61
0.7263767854843282,0.47974550456945014,1,72.74
0.46805764997284294,2.970954738545099,1,74.27
0.2559648880637612,-4.094874371541501,1,31.47
0.24079333840397746,-0.4414575139167331,1,41.04
0.3252186083481358,-2.6653568820504074,0,18.25
0.5943039982355084,-3.3044853547069795,1,42.79
0.7431363304300561,1.9339132906896332,0,67.73
0.6941776390459581,1.0892491489986773,1,71.21
0.3519405072513486,0.8988670318945244,1,52.66
0.9593787525968747,1.8420516794619868,1,91.01
0.7641072250261917,-0.9594377935322721,1,61.43
0.5989186472602607,-0.8652750326670565,1,62.2
0.650548671610917,4.371461233445149,1,88.31
0.47764005618501093,-0.4931421085191487,0,37.14
0.32295789055104174,1.4702642261081824,0,38.06
0.4203754107861355,0.012763081926629954,1,54.6
0.7820614994179322,-3.6965170601568302,1,52.66
0.11295413976678029,-4.089258007602536,1,24.17
0.20446537645622462,-1.1579684398798096,0,18.61
0.14140237781957748,2.112202503339978,1,53.52
0.13665592208707314,1.5765833132720073,1,48.87
0.8699145256099065,1.8281543284480672,1,84.63
0.7332920734420213,-1.9740923578726306,1,58.37
0.5267564461785927,3.231744980244627,1,78.97
0.18805074458590132,-1.9297866003727686,1,30.91
0.5424542876051491,0.42564879733993743,0,47.4
0.5261245937025091,-0.020704579815473377,0,41.07
0.2558816829190137,-0.3477476406291727,0,31.7
0.4904664843141757,2.6771842765912135,1,75.77
0.45865426095763606,-1.410221040331921,0,30.97
0.6542650882469948,-2.699210511423856,1,49.09
0.6715842857808794,0.03999097241283854,1,70.56
0.14077360879484008,-0.799653468573053,1,31.47
0.43715135316382414,6.754765838165292,1,73.67
0.6632739241428127,1.35301495287995,0,56.88
0.552822632722079,-0.8186811504372487,0,45.7
0.87084085706949,-2.112223138374173,0,48.91
0.6928242684570505,-3.7605768211375694,1,53.42
0.24664098437328674,-2.050438171474866,1,30.59
0.16351187266038686,0.22988354351826348,0,23.27
0.678177350385684,2.854657303189539,1,82.36
0.12386017948745964,2.243378284775838,1,52.57
0.627198023146117,0.4581896632927588,1,65.0
0.9462072172824618,-0.6463353314049693,0,63.31
0.6179267600882911,0.5376247128243085,1,65.9
0.4493529335858697,-1.037275994969152,1,42.67
0.6789593965981179,3.4367279915277513,1,85.61
0.512427601442365,-0.37838036255015994,1,53.27
0.5910551103843414,-0.17267571649345376,1,59.96
0.9473183278988726,-4.431644850041336,0,52.03
0.44749237402069686,-0.3908696930455277,1,57.91
0.9650715074415228,1.672968275929882,1,88.79
0.9148155777604574,-2.1354451540770905,1,67.52
0.2762120213103668,-1.5014406689856257,1,35.9
0.16242517078764893,1.5854220354673294,1,49.01
0.190700201239684,-2.9533144470361066,1,22.99
0.11639964308639476,2.115602015083837,1,45.49
0.18499866468033555,-1.064287780346204,1,35.83
0.7147060960747211,-0.7771364409824059,1,64.57
0.1640697836142061,-2.2477568102511882,1,25.58
0.3870780672643852,0.7560925208557664,1,59.53
0.8603877798725091,4.91974397005876,1,91.71
0.12094474216224328,1.562994478921264,0,30.75
0.8330216343300422,-1.7285705238810716,1,65.65
0.35366929729606,2.271241170982952,1,58.8
0.20634834485949063,-0.6333590918684989,1,41.84
0.7270634488277355,2.7489699628551185,1,83.68
0.6660485621018956,1.6133528043287257,1,78.18
0.8897248121743476,-5.8862831309434664,1,63.35
0.7615639394234972,-2.008159265910055,1,60.78
0.8231328373463637,1.8887704456707795,1,82.24
0.3538311153141759,0.3033145442900351,0,33.21
0.2596955894017505,-2.047511895415701,1,29.24
0.7755532764767725,-1.2671790309876254,1,67.19
0.8261512653405376,-3.812473240178761,0,40.9
0.991454627800606,-0.17674657505279204,1,79.24
0.4713559092202838,4.421379452031529,1,73.17
0.4348162772135049,1.6098667814646512,1,66.87
0.7987716646677971,4.380834002376846,1,92.27
0.4067231862277161,1.7647941795799604,1,64.45
0.9376815930432082,2.0549586867053833,1,93.28
0.8725714766587106,3.9481573754900476,1,94.17
0.4860946246375165,0.7545265186844528,1,62.11
0.7757839610123476,-0.37445464301376047,1,69.77
0.7790885866762141,2.0653150332440244,1,83.5
0.19281148195233935,2.9076804742437696,0,46.36
0.91229761601161,-0.9599292854244179,0,58.6
0.5547271352030715,-1.4431381646800585,0,34.18
0.8438117194969674,0.27771206486176037,1,77.9
0.38804464092755064,1.6629977338633242,1,62.34
0.9059709056465804,1.5961820973231233,0,73.94
0.45028151086074686,-2.8483352003751983,0,23.09
0.10975388633226853,3.8232121341266434,1,57.92
0.9148437787773372,-1.2823298587937009,1,70.58
0.18215800910752022,-0.5301299937771587,0,25.69
0.38738227383137336,-1.8053087199756395,0,24.97
0.9550557703457244,5.396657671874175,0,81.59
0.9555464322438005,0.4841413405759347,1,84.91
0.6160940993109575,-1.7019501613631298,0,37.38
0.6686534909528193,1.7278470999248918,1,82.63
0.5036009697804879,1.5382715586200661,1,68.35
0.36388969452825815,-0.3754540471597678,1,48.58
0.3957980908329244,1.6812134255667663,0,49.56
0.7052666104693346,-1.6505839216617288,1,56.69
0.7771370764939121,-0.9858365498985046,1,68.38
0.8124211393532637,-4.020433309132126,1,58.31
0.8106563285150985,-2.6479021684391255,0,46.35
0.18208549274382135,3.6152616113413716,1,57.78
0.5449782742323234,3.282857255444629,1,73.58
0.15180288401497988,0.13157729729792503,0,24.03
0.594575994091362,3.325862894379675,1,78.88
0.4973774512360394,-0.32014897321660957,1,60.5
0.8989337644824698,-0.4868206051358159,1,81.19
0.4158235112968708,0.11302129693111274,0,39.98
0.2053603147848453,-0.24984319064713084,0,26.34
0.2286925138475523,-0.43039264712036085,1,40.37
0.785359568545725,2.2867962142991054,1,87.58
0.656396256984635,0.3002713079124062,1,73.64
0.1910104085105112,1.424963528867609,1,55.72
0.1756961255034977,2.062761050554662,1,56.73
0.730872218313208,0.7763715913094669,1,76.94
0.16548670572777419,-1.9405426518164777,0,16.95
0.8396740533613206,-2.7057317779280776,1,58.56
0.7356180044408466,0.2975612696146104,1,68.81
0.1732139025777098,-0.34251260964986896,1,39.1
0.17635394267667273,0.17478285784024342,0,28.6
0.9879756206510579,-0.03210807849717238,0,62.35
0.4368437161805083,5.167147320333134,0,56.38
0.4335779323602018,-2.660452511282676,1,36.18
0.8315196105317523,-3.9798925396422495,1,59.62
0.9525237196454728,0.6647536670392193,0,67.35
0.9874009574405838,-0.7528451091763906,0,63.46
0.7780403667330474,0.6321357394599024,0,57.99
0.43863362697782415,1.1677660445680023,1,66.04
0.1751506450288019,2.568209390357795,0,36.14
0.7994322243346931,-3.0144516407678768,1,56.4
0.6025638247622246,-1.113435795714326,1,52.3
0.48179980832227864,0.8575225177615277,1,60.06
0.9157189465852624,1.540927191374453,1,87.89
0.2000777340755362,4.3868991005767715,1,60.77
0.5433625938617732,1.9114079422277344,1,71.51
0.11021828029067716,-0.11357719177255424,1,37.8
0.5217945777947136,-1.7808715058853233,1,46.28
0.15067294811365362,-1.1285797054380384,1,32.96
0.20693612464126473,-1.185405645914213,1,36.03
0.2057736220993944,1.3104672570275213,1,51.02
0.6842892719044572,0.513994891171661,1,69.52
0.771440391338881,-2.647299141684358,1,57.82
0.6250318885874436,-0.871802938180866,1,58.95
0.9659552936270878,1.7550951069028413,0,76.64
0.43738352157133364,0.703324709948118,1,57.32
0.35714087765367464,1.137289232025541,1,53.83
0.8817392153705143,0.7658434201145261,1,81.52
0.30123625466750736,3.2528614692177187,1,68.68
0.9669002854965502,0.4720861276487401,0,69.93
0.11093902722083471,-0.772045595741396,1,31.09
0.9728909440368751,-1.831510082267121,1,72.9
0.13884392075551852,0.4992189164194236,0,26.35
0.902028802328264,-4.881408029550168,1,62.25
0.5749309981776699,-0.36857800366542387,0,42.99
0.9936683165073703,-0.4116797198426879,0,65.84
0.16641690826185898,-2.728941707234562,0,8.35
0.5984688559611887,-1.8565316773119918,1,50.11
0.9723722820571891,1.6193150602964825,1,85.87
0.570788059753134,0.46142349814992517,0,50.27
0.6664587743217363,0.203576667414655,1,68.12
0.7261738200861555,0.6126950678640453,0,58.66
0.5090869582909959,0.1852551758978471,1,59.86
0.6648022720756571,2.485725125716629,0,62.95
0.6258828807307902,0.2468583634072975,0,53.13
0.9110422094418901,-2.916426227637501,0,49.02
0.1409017423073121,3.2602599297488206,1,54.68
0.35286687063300726,0.7406805346576915,1,56.06
0.9553703356689028,-1.1785074615901354,1,76.02
0.9012374055018246,-2.506803436590037,0,46.53
0.5100910775071417,0.7918284419160908,1,61.74
0.658119338021383,-0.23434400994875093,1,65.64
0.3496430646830194,3.1482935720648175,0,47.95
0.2693090437513852,-0.6918145613336557,0,23.66
0.517328564445984,-1.6747615793649338,0,30.63
0.41801700522344754,1.791592436471857,1,58.46
0.6252905006657848,1.8505637854336627,1,77.81
0.16996117326848637,0.337302735220391,1,37.0
0.9769553268995498,1.3527140953498167,0,75.27
0.9875896700316426,-0.0753742414844758,1,83.87
0.7283455426177706,0.46773020201849397,1,70.76
0.5824867297097084,2.329981765127846,0,58.21
0.378574854657695,1.250636668043006,1,59.42
0.8324155177362538,-0.3385488766652494,1,72.15
0.7162580552984913,2.704725091852301,0,72.1
0.24635524541040218,-4.7297107455830245,1,19.43
0.9198344660444582,4.10414662284387,1,93.24
0.840283518630852,-3.4119181897814705,1,58.7
0.9548199219627316,-1.254185649544592,1,73.08
0.753147557549524,-0.08183507039013808,0,56.94
0.6520736763422109,-0.29296134145632274,1,64.18
0.476418732661557,2.0128220800531094,1,67.66
0.939455635018612,-2.1156732372204687,1,66.22
0.8794575005503675,0.5215336349661264,1,86.49
0.14069680309557048,-1.156424196439508,1,37.39
0.12373027704752682,0.5902819586748332,0,28.62
0.43881703019024465,-0.12954451959575303,0,38.92
0.8294979977036496,0.18587130536595572,0,61.67
0.98854851638345,-1.0998496649286913,0,62.99
0.23537520199317538,-1.0201279001921648,0,24.57
0.6347176438169216,0.5745450280548539,1,65.33
0.4428017709679194,1.8874310115120887,1,71.0
0.9729229580331429,-1.1965586683956955,1,74.9
0.8579070308221378,-1.7375350891458194,1,71.3
0.8544958342400241,1.226920331343674,1,82.94
0.5218238438154733,-0.0650077861153788,0,42.48
0.4733375521038987,1.660996267971904,1,70.01
0.34606636473763563,-1.8115944267422952,1,40.14
0.15073794698583443,-3.5588778508468617,0,7.94
0.8782501386295479,-1.0660081636526686,1,66.59
0.8316109082170698,-1.532705218530032,0,52.12
0.9997459059575176,-0.15757680016059983,0,65.09
0.9969731533665148,-1.273690428540779,0,58.58
0.5998885350423647,1.4820339026728984,1,69.67
0.7920886736624595,-0.5763005248450325,1,70.06
0.9502891568941852,0.30094899754780197,1,77.16
0.8646826516096703,0.3152691168818879,1,76.94
0.3226132915688779,0.3899101848243747,0,38.85
0.5054897217790841,-0.04825822090994681,1,53.76
0.2162434736363455,1.021201380820627,1,49.79
0.9586459245328501,-1.591310267651615,0,54.26
0.645557171005792,2.798835853307766,1,79.89
0.30577852495311647,-0.4730747667370704,0,34.99
0.704530615965271,-2.6230982757973633,0,32.47
0.6563154164121062,0.3761467139835461,1,69.81
0.4223464462295564,-1.70236096489497,1,42.25
0.20220183297966612,1.33066906901775,1,48.79
0.7044158760335196,4.419211152084755,1,81.89
0.568276930813414,-1.5731441831157003,1,54.0
0.7950865525620754,0.6647446664479696,1,75.56
0.568147151000794,-3.511011177409255,1,42.45
0.8669633502866861,0.9078104588826944,1,81.47
0.596716154897037,-1.7714275995993798,1,51.49
0.6048441743818477,-1.2496692368689648,1,49.45
0.8889882423925105,-2.202572979679656,1,62.63
0.46313457959115734,1.464302452109471,1,66.88
0.22061370560557667,2.014608714946525,1,50.76
0.1259044086820051,0.046770429317015326,1,35.8
0.7796235301062571,-1.7288534106714393,0,45.12
0.6582785962181182,3.1790460722077247,1,80.74
0.7336717912893012,-1.5008202555093124,1,60.35
0.29166774535801965,-4.324064599854878,1,26.3
0.2227343280280928,0.9167780199141368,1,47.82
0.11309019910109375,-2.2095493472830334,0,10.12
0.4155288029259373,1.9772175869983495,1,66.76
0.6309259181691698,-0.7622753933468377,0,48.33
0.4530196405897591,1.2074264810883923,1,61.41
0.4937274298213562,2.803000693104316,1,79.2
0.9137428250443735,-2.417717729241444,1,63.53
0.41342992032097037,-1.131874261784811,1,49.06
0.5625905402438297,-0.15134214531412687,1,65.54
0.8052877114670287,3.075102638068687,0,75.68
0.45688850408914317,-1.316765435880891,0,28.54
0.6598780302050862,-1.1890073918980144,1,58.83
0.8761273378720706,0.9562811511116168,0,65.05
0.954568561291878,-1.1544574514211419,0,57.67
0.23236613283613416,0.30505176579523313,1,51.85
0.9339288626453449,-3.1030748419362535,1,58.03
